Timestep,Asset Price
134,99.22182341600936
135,99.20161244573593
136,99.29673494962701
137,99.36001315174035
138,99.34154190313865
139,99.36897882508924
140,99.40623018732721
141,99.39868961308323
142,99.33273367199051
143,99.32866955097681
144,99.17405928818312
145,99.27238406860656
146,99.3127675189667
147,99.31728225621654
148,99.27017461338636
149,99.31471167418414
150,99.28944375698043
151,99.20704178868466
152,99.1681629638977
153,99.1379451844075
154,99.17272810374304
155,99.19819855174912
156,99.22759895842754
157,99.2422739104301
158,99.25589607363153
159,99.35675404877973
160,99.4797608129241
161,99.39930254214799
162,99.56581991414511
163,99.49850518387788
164,99.49899920559506
165,99.45470420277506
166,99.47316980056996
167,99.6149940689766
168,99.64187259707126
169,99.46545029509846
170,99.37987419764782
171,99.37802232711356
172,99.48387840136573
173,99.54044098933876
174,99.55346677153793
175,99.5876940979771
176,99.7242760188383
177,99.71070530839123
178,99.62286083331307
179,99.53525151418548
180,99.54983889851592
181,99.56550178779707
182,99.58133884133385
183,99.57114641684839
184,99.46967439704751
185,99.48540041398985
186,99.29213720511756
187,99.2471909773357
188,99.2449974251332
189,99.19355772743198
190,99.31505839348183
191,99.35525679750789
192,99.31277877152984
193,99.20994020848977
194,99.12687530101371
195,99.18151109510075
196,99.19420623260915
197,99.29877377566953
198,99.1962675649672
199,99.18107258443533
200,99.1919451357862
201,99.2854759480478
202,99.28053345802033
203,99.23164520942217
204,99.31624332149343
205,99.28500926426096
206,99.41183150716125
207,99.33796938692014
208,99.33008529439378
209,99.17519066018066
210,99.09093642206793
211,99.02278904712159
212,99.08098018810976
213,99.08760977898527
214,99.16043509178073
215,99.07751298034093
216,99.03673496103119
217,99.02433512986913
218,98.9886269330258
219,99.14284707522161
220,99.15771910199547
221,99.1644124766723
222,98.99961056995102
223,99.00255624270537
224,98.97028765826143
225,98.87588724908348
226,98.92285399410247
227,98.83824882132566
228,98.9678499812617
229,98.9420645696434
230,99.08473766857792
231,99.05884024187836
232,99.09318156508054
233,99.1013978289982
234,99.06455205388681
235,99.14666287422169
236,99.10432210465552
237,98.97899993244322
238,98.95578119203849
239,98.98444325465897
240,98.94597019263693
241,99.00575316575504
242,98.94472529224639
243,98.8564031130465
244,98.7537163318996
245,98.74598835613575
246,98.65672476539334
247,98.70082860242876
248,98.6172609853417
249,98.52506901367786
250,98.694384442175
251,98.79540267692693
252,98.8225677699124
253,98.99271871964918
254,99.11916721999624
255,99.09041858307555
256,99.00809961224702
257,99.0595207929477
258,99.07954345326708
259,99.12371297818514
260,99.09932071358695
261,99.10344994085219
262,99.21109149589034
263,99.22479114944383
264,99.14927375810022
265,99.16454381829257
266,99.13608506143913
267,99.10869928255642
268,99.0767025907067
269,98.96482313828753
270,98.94698776327628
271,98.87807883885564
272,98.8827034058933
273,98.87147925121964
274,98.99758885695476
275,99.10880630165661
276,99.01479247832316
277,99.03916666743226
278,99.13539163501166
279,99.0153164637564
280,99.08946177410508
281,99.09515698283249
282,99.0731947477816
283,98.96873473487928
284,98.96963584188467
285,98.93829117033235
286,98.8607110605929
287,99.03733308838466
288,99.04728649324214
289,98.98347374580432
290,98.86975329069162
291,98.77964332914335
292,98.88156947007722
293,98.86292764858115
294,98.84829972619804
295,98.77050716212314
296,98.75550659955829
297,98.80876339846397
298,98.97442246814508
299,98.85553997154872
300,98.8723990914918
301,98.7871902976704
302,98.73226105749502
303,98.8096668440852
304,98.8976852044836
305,98.8742771564353
306,98.8228375015176
307,98.93329161788485
308,98.82665206069055
309,98.64174755265506
310,98.62655806817479
311,98.65906614773463
312,98.75593659287789
313,98.72930500946566
314,98.82428482181493
315,98.86907842687555
316,98.75684773929676
317,98.68482769880747
318,98.72160728936929
319,98.76843982174069
320,98.81108830724963
321,98.85800957264917
322,98.75669437623759
323,98.55692137905311
324,98.51620432369884
325,98.56479742898783
326,98.90520154971728
327,98.95095085413695
328,98.960364057657
329,98.76167741435498
330,98.73604074011764
331,98.7133660068329
332,98.70308774647144
333,98.84450396531315
334,98.77459409792839
335,98.79362853387482
336,98.65840963949279
337,98.81109959973817
338,98.79067382138227
339,99.00417347158994
340,99.21353680905659
341,99.15130854145103
342,99.23987966698841
343,99.32357364204515
344,99.29069332027052
345,99.24619148576592
346,99.22753463532365
347,99.07008428691125
348,99.1421179313431
349,99.12761072432978
350,98.93633447679827
351,98.83109928432528
352,98.8493209841527
353,98.92275962665158
354,98.8778447688665
355,98.92578682161742
356,99.07252277578084
357,98.98223192138174
358,98.94899927876025
359,98.83618443910873
360,98.83309606194825
361,98.9612520746212
362,98.96172207993872
363,98.79573258692149
364,98.75577797627773
365,98.92495378050545
366,98.95591580274916
367,98.95876760012311
368,98.94418046551279
369,98.94402320198883
370,98.75447997565794
371,98.79969081591234
372,98.74735587307102
373,98.67829499787847
374,98.57757582155584
375,98.51752928993112
376,98.50543230388121
377,98.40724769017875
378,98.28579207030054
379,98.22930860111
380,98.36369421725907
381,98.31784914067129
382,98.27527882893769
383,98.27535042972637
384,98.35230375895098
385,98.2348520677319
386,98.18027853705928
387,98.03034569606845
388,98.07950441578457
389,98.05430252028394
390,98.17074409535488
391,98.24526720557866
392,98.1066025400975
393,97.96159512638334
394,97.93674579517265
395,97.93368269806663
396,97.88348994430706
397,97.79845251978087
398,97.74710767349822
399,97.71001103097342
400,97.6744670587822
401,97.65767219016772
402,97.4950502965264
403,97.38052591943134
404,97.45491073661451
405,97.613351724287
406,97.60710505013532
407,97.56406086635265
408,97.59693656308342
409,97.53947362609256
410,97.5629928302
411,97.54324210030916
412,97.55235652270198
413,97.43361848784507
414,97.42280126318369
415,97.44692702361009
416,97.48648644069684
417,97.3846297344353
418,97.4626738574071
419,97.45234203239042
420,97.32113677396767
421,97.23182933664971
422,97.37451243241527
423,97.37581266280796
424,97.43870774146689
425,97.52029032500687
426,97.44434979784349
427,97.47571751128216
428,97.4633533525993
429,97.42190509360529
430,97.4419490481135
431,97.40069719730566
432,97.46054976756056
433,97.36573200630878
434,97.34349638435765
435,97.41644495977216
436,97.37705486997481
437,97.41492105700601
438,97.51323688025937
439,97.52101061428074
440,97.41917210744195
441,97.49562072299949
442,97.4577513687706
443,97.51622690329405
444,97.4880273542023
445,97.45976423318237
446,97.43769220367298
447,97.34837804238617
448,97.42858371423065
449,97.43382941932084
450,97.350875866038
451,97.23742660650338
452,97.18041876758544
453,97.2698559963675
454,97.26552149811447
455,97.37458684248554
456,97.3254941947499
457,97.29283078071187
458,97.2605941219641
459,97.09180624000066
460,97.13509709694878
461,97.053167902369
462,97.06170536376217
463,97.06741852783905
464,97.00460455838844
465,96.91379516000997
466,96.83561248326698
467,96.87892082224133
468,96.94056189003555
469,96.88595677285298
470,96.94355211285851
471,96.88506845570532
472,96.88338417874743
473,96.92220643831678
474,96.87432049049221
475,96.7749513838014
476,96.75696977330706
477,96.80425648864201
478,96.59308305015685
479,96.55632247061517
480,96.72959500289186
481,96.80636864224674
482,96.79509178863924
483,96.7705626155797
484,96.67264725243464
485,96.56703251764394
486,96.69193252371689
487,96.67061604163503
488,96.80339090990249
489,96.87062196965041
490,96.73481805467905
491,96.66079981168497
492,96.53685214205024
493,96.51630360007164
494,96.45419646960623
495,96.58237837466353
496,96.66486453972165
497,96.6630695438554
498,96.81072471101979
499,96.78449036907227
500,96.87617721335221
501,97.04428096690636
502,97.0064169896536
503,97.04935583087807
504,97.18170137774827
505,97.20900114976237
506,97.14432064607148
507,97.16144894307548
508,97.06787717133338
509,96.99214072553225
510,96.91623646359348
511,96.90144152919109
512,97.00415025539348
513,97.05542045434919
514,97.07896452796146
515,97.05057975877656
516,96.8819745462809
517,96.86578099436325
518,96.97716636240172
519,96.83077673522615
520,96.7903684083232
521,96.8112723840601
522,96.66903960389298
523,96.67849242805481
524,96.7013176908216
525,96.78939153509086
526,96.76631306372052
527,96.70409669350347
528,96.76384275299189
529,96.72000353547
530,96.75204371159163
531,96.75723426819604
532,96.71010984396443
533,96.56823770958638
534,96.49782454961425
535,96.57978025463379
536,96.51282737408309
537,96.49418263671195
538,96.54294197390536
539,96.46824735445391
540,96.45609583437255
541,96.49584405788052
542,96.6344114459637
543,96.58292071344843
544,96.49556986926594
545,96.51008155307262
546,96.34576913424546
547,96.34380156154619
548,96.24926807387862
549,96.24264503617829
550,96.25309085977867
551,96.19568591237648
552,96.14401784190288
553,96.12908312588719
554,96.11462674555433
555,96.06678408091614
556,95.89480470058666
557,95.98427842329157
558,96.01481646634056
559,96.08643354404678
560,96.04824793213118
561,96.06786521483352
562,96.02229505970762
563,95.99452548860486
564,96.0720786941405
565,96.07174904417238
566,96.18678116840883
567,96.09594397475824
568,96.06148171001743
569,96.13667160245402
570,96.15683591763052
571,96.22007089015564
572,96.09432276400457
573,96.05904062506362
574,96.08756782991196
575,96.08381624225973
576,95.94779937374442
577,95.99918409339294
578,95.94657702469736
579,95.84796638095973
580,95.80605815947341
581,95.76217092811848
582,95.75274512101818
583,95.76172040275922
584,95.6712939575598
585,95.68060999146408
586,95.75005783299567
587,95.65463510303746
588,95.66513550326813
589,95.47560126126284
590,95.45605802880596
591,95.40718810764288
592,95.28560524415725
593,95.31065006357939
594,95.27384819496935
595,95.25456355128597
596,95.3680660522853
597,95.41420693839311
598,95.35330638481014
599,95.50916764289592
600,95.50183571142293
601,95.22982452656267
602,95.17237244017336
603,95.20396282107507
604,95.14678443505382
605,95.12562033699962
606,95.13828448296601
607,95.23416719004321
608,95.18306042825141
609,95.19638234101981
610,95.15729689419693
611,95.16646398431628
612,95.20882689469084
613,95.25757163554997
614,95.14429002895619
615,94.96896716246587
616,94.9593697229032
617,94.90369286620832
618,94.88130156889235
619,94.93404876755963
620,94.91619013558702
621,94.74847466430377
622,94.84659883253426
623,94.94129249989858
624,95.00857727658224
625,94.8791187581735
626,94.92473179352903
627,94.86155827022216
628,94.94530430771056
629,94.97443080292298
630,94.91728822874774
631,94.85435867736902
632,94.76045927491353
633,94.70037261765138
634,94.59932532074767
635,94.6091621885946
636,94.52686789215507
637,94.52263805808997
638,94.44662633698594
639,94.33355312033916
640,94.37795240748709
641,94.5028399277788
642,94.54202328045129
643,94.62931986772278
644,94.69546448768754
645,94.70310168763856
646,94.72663625071162
647,94.72122812074574
648,94.71213880690445
649,94.7810648678086
650,94.73634923664461
651,94.63312003449214
652,94.65911843446295
653,94.68442410111558
654,94.71892659557051
655,94.7446024517341
656,94.76328018804078
657,94.80495149110698
658,94.80940630621927
659,94.91897967914191
660,94.85549737904041
661,94.91412251080042
662,95.05605347924968
663,95.03136556639345
664,94.9875186643346
665,95.19020958332028
666,95.23438644307275
667,95.27653190207053
668,95.22996946745836
669,95.1704782945883
670,95.1441713923
671,95.12124211804709
672,95.18224778642492
673,95.21697863398344
674,95.14312525216465
675,95.1499427283507
676,95.08694596136222
677,95.24712841528209
678,95.20660969841495
679,95.1794593340664
680,94.95436453064015
681,94.9629849967412
682,94.83476407305903
683,94.90485315878244
684,95.00971648709104
685,94.96347130169276
686,95.00989673827857
687,94.92001984687226
688,95.04948629683774
689,95.00989758500147
690,94.91216192443494
691,94.92198771352399
692,94.91750263383805
693,94.95313353378232
694,94.91320241801992
695,95.0475758743326
696,94.96489303563826
697,94.85407449251997
698,95.00846283310996
699,94.9893946231401
700,94.87072555540823
701,94.84054480870526
702,94.7729599732558
703,94.6895106932781
704,94.8312891919674
705,94.8580889915817
706,94.85824495896955
707,94.90955336328656
708,94.92647997963574
709,94.90069270488459
710,94.78933373857107
711,94.95652927490895
712,94.87408171231041
713,94.70988557827758
714,94.7454104476133
715,94.76177227482665
716,94.79878739362026
717,94.79007033760834
718,94.86370929550885
719,94.81726037514127
720,94.89715193503297
721,95.10319486188462
722,95.1575886196209
723,95.06187218653308
724,95.13578055776493
725,95.191519512778
726,95.18891369666791
727,95.25736153464184
728,95.38817250328758
729,95.33442131388166
730,95.42083453943923
731,95.4542585887238
732,95.55897462098399
733,95.51233694961914
734,95.57439957559302
735,95.40234560665458
736,95.55423591797573
737,95.68337390132707
738,95.5679956962164
739,95.46519058037366
740,95.61982537994628
741,95.68178341404477
742,95.6164265287991
743,95.5261449378631
744,95.46193833150667
745,95.41304987347573
746,95.48582450023146
747,95.3785557827781
748,95.40155106575341
749,95.3374949692225
750,95.4516702978052
751,95.43931417223108
752,95.5093549131042
753,95.58512608259883
754,95.56173011979273
755,95.57625170475916
756,95.50275151564564
757,95.38847183511777
758,95.30817494412153
759,95.1873824278252
760,95.20328311078855
761,95.29759979671188
762,95.32684130264508
763,95.16769561413795
764,95.0689342284767
765,95.10116718344013
766,94.99123291651243
767,95.07636707539959
768,95.25681914523629
769,95.10679195351663
770,95.23138625034746
771,95.2331814533486
772,95.31484284046836
773,95.30666112835526
774,95.27241498566305
775,95.34892168392273
776,95.5036776915634
777,95.68462690458725
778,95.7234324518591
779,95.8566232454163
780,95.82640260851424
781,95.86798268330384
782,96.00707014436773
783,95.90569259385369
784,95.87554045794506
785,95.90809376294612
786,95.92988270812255
787,95.96927320463045
788,96.02412634682116
789,95.94695846855736
790,95.87572164139178
791,95.8835094720547
792,95.67059960306504
793,95.66983127580063
794,95.70283248579624
795,95.7088889573452
796,95.66202040383432
797,95.5194335262846
798,95.56767952906182
799,95.45671380132943
800,95.57177592333231
801,95.59210279901912
802,95.63683554149289
803,95.69598762034872
804,95.70278188994943
805,95.70987809784704
806,95.70759827378659
807,95.54425292493981
808,95.57921707414926
809,95.41039435920328
810,95.47588975841114
811,95.52067639328402
812,95.60908493859996
813,95.64454750735725
814,95.69188746851263
815,95.51751629176694
816,95.60623170792239
817,95.56842843546563
818,95.58595052087522
819,95.62463974064381
820,95.58181964534455
821,95.64513266697591
822,95.70823303296322
823,95.71129335630268
824,95.80783268377738
825,95.8931859613539
826,96.0258125855476
827,96.03828981278205
828,96.00800024301029
829,96.05425442972152
830,96.11286375082474
831,96.13136376931594
832,96.2419682324125
833,96.24644362030713
834,96.34541962631127
835,96.36913456336538
836,96.2847975315117
837,96.26144235705658
838,96.26815991394369
839,96.23300493909132
840,96.20718610708538
841,96.1516060194032
842,96.08701172486602
843,96.00603781750482
844,95.95988320267084
845,95.9210897246278
846,95.88727103256535
847,95.84571127472479
848,95.88973227725494
849,95.81465088532623
850,95.73300698584059
851,95.69419824010873
852,95.6796594523604
853,95.71489094936778
854,95.69336518435611
855,95.70444263184636
856,95.61768359922081
857,95.65695519669482
858,95.59538212903246
859,95.71542960413962
860,95.71593450346299
861,95.70691936738842
862,95.65654558174698
863,95.64609775803768
864,95.6796355426814
865,95.71768850449538
866,95.72203527984658
867,95.8034733534257
868,95.83236862961553
869,95.88563691637826
870,95.9110251671657
871,95.96743007312573
872,95.81170772242236
873,95.85739859539471
874,95.80337583576248
875,95.7912976352436
876,95.78617463775814
877,95.79502390896012
878,95.94476467235198
879,96.07127011823894
880,96.05807574736723
881,96.07764394471825
882,95.95885708735392
883,95.90610463410981
884,95.89036203604489
885,95.78466972356644
886,95.78587180628239
887,95.75368407918148
888,95.77763063832987
889,95.68098625685053
890,95.540891704196
891,95.58420544388714
892,95.43984589318002
893,95.45736304593318
894,95.63937383273334
895,95.7449679683817
896,95.76461110922541
897,95.75325121561579
898,95.75436924909974
899,95.78041588689415
900,95.76376077023885
901,95.88261259161159
902,95.84401970549105
903,95.85225904237498
904,95.82781860563486
905,95.87946886493204
906,95.89845802330343
907,95.98861482246744
908,96.00839441453148
909,96.07704427889571
910,96.10404655323234
911,96.0032335792596
912,96.06020834432864
913,96.10293849327809
914,96.09288895286211
915,95.98646054821536
916,95.81497708823028
917,95.93093824200572
918,95.89193143293718
919,95.92158797301343
920,95.8161636549601
921,95.7883393220534
922,95.76827723185927
923,95.65226594237318
924,95.5857162371823
925,95.57165888687186
926,95.72562778098205
927,95.80580733476228
928,95.93492009172581
929,95.83692666688958
930,95.67891359906517
931,95.63500514097755
932,95.62236034319133
933,95.59403747715992
934,95.65791431592801
935,95.68573171244604
936,95.6256233043556
937,95.58179965898998
938,95.71173600386075
939,95.48794366645718
940,95.58206827826561
941,95.48059040880845
942,95.53183268839211
943,95.60609284126086
944,95.72850740331819
945,95.75170321271871
946,95.73075144812283
947,95.80336540076476
948,95.6953503243259
949,95.83452830209056
950,95.95502988824595
951,95.99758429729121
952,95.98519565443652
953,96.11895671458677
954,96.18725469302626
955,96.1249812100594
956,96.0544630640804
957,96.08998777543248
958,96.0828552533798
959,96.10675513859653
960,96.12120505016006
961,96.16445460538837
962,96.10370272973742
963,96.10320167340477
964,96.16737617729036
965,96.0715810516163
966,96.05843963222664
967,96.046443903868
968,95.93380646485723
969,95.88126139989983
970,95.83381448609167
971,95.7705998054588
972,95.65456925329451
973,95.72339495889635
974,95.69734390172647
975,95.72207642503979
976,95.72252891390887
977,95.78955101299094
978,95.60456192788526
979,95.63833590635885
980,95.6672962202971
981,95.58377195827467
982,95.45486091537242
983,95.46432907312804
984,95.50775047164812
985,95.4436932866781
986,95.50283595881596
987,95.34477177713953
988,95.3060147474353
989,95.24301185404957
990,95.16020047465268
991,95.1347756324358
992,95.23561165202489
993,95.2152062800149
994,95.35554516985465
995,95.36868986658227
996,95.32459146533058
997,95.55114302854754
998,95.50489540112976
999,95.45287624898502
1000,95.32309262938405
1001,95.26560342558362
1002,95.15822522676866
1003,95.16230215658935
1004,95.27247185568524
1005,95.19150030237013
1006,95.20830594798059
1007,95.18294498912019
1008,95.16778663775307
1009,95.23579919914447
1010,95.16111964826818
1011,95.06884709533101
1012,94.99979885405504
1013,95.07908917316531
1014,95.07938158436704
1015,94.91663892964364
1016,94.82754473411109
1017,94.8342105491864
1018,94.76198625370287
1019,94.76461925012026
1020,94.67895552134792
1021,94.6452338944613
1022,94.79566109397905
1023,94.66284186643549
1024,94.5948316532472
1025,94.44827027662603
1026,94.59383041056081
1027,94.68145737514996
1028,94.74723003135628
1029,94.70991307862249
1030,94.77122615418374
1031,94.80096924417177
1032,94.7147721375348
1033,94.77779543134123
1034,94.75971381827796
1035,94.78825058017982
1036,94.83034096195601
1037,94.93573704787866
1038,94.84373455659924
1039,94.80667509909827
1040,94.77667617535056
1041,94.69574108093674
1042,94.64052334482788
1043,94.72923089229846
1044,94.76177966979353
1045,94.78582014938175
1046,94.78919956160163
1047,94.8539374348441
1048,94.83996448511125
1049,94.89734204304872
1050,94.84055941868493
1051,94.84869915213649
1052,94.86677307932983
1053,94.73193952446215
1054,94.83933267052053
1055,94.5499381972149
1056,94.55476113106779
1057,94.56251711177009
1058,94.43693524763783
1059,94.44057468796309
1060,94.47153119171105
1061,94.43197213079146
1062,94.3880929410221
1063,94.32864024463463
1064,94.30741042125065
1065,94.2285678115282
1066,94.13709060331688
1067,94.03691330612143
1068,93.9788308077546
1069,94.01853074906252
1070,93.99024138146824
1071,94.01419347662498
1072,93.89719807137732
1073,93.78935995374604
1074,93.8173436328256
1075,93.9987194708131
1076,93.91310885996783
1077,93.85682513429173
1078,93.78548572815865
1079,93.76372234161104
1080,93.79170417326446
1081,93.9095075574418
1082,93.88803699884902
1083,93.90218814075062
1084,93.880397942545
1085,93.8940679040025
1086,93.93016182277076
1087,93.84986193208523
1088,93.78455796498572
1089,93.86992887846758
1090,93.9916600735666
1091,93.93242803770242
1092,94.02401639397344
1093,94.0295424216213
1094,94.01050143522242
1095,94.05478130030815
1096,94.07082174295103
1097,94.05010000200414
1098,93.94962563744656
1099,93.99040014880441
1100,93.99716853935173
1101,93.98022085748244
1102,93.83169938386602
1103,94.04074271081056
1104,93.88308327569244
1105,93.85071031133603
1106,93.79400430278632
1107,93.59425878354818
1108,93.71171052331543
1109,93.73863728550754
1110,93.597934094339
1111,93.47814856231297
1112,93.4576329755242
1113,93.4974668858186
1114,93.4203869054152
1115,93.54551166213092
1116,93.37651758321962
1117,93.16269932310139
1118,93.1547479309453
1119,93.2627412433915
1120,93.25753471577794
1121,93.2701756079998
1122,93.46193636145068
1123,93.53171461301704
1124,93.39320317140981
1125,93.41192485643596
1126,93.33239500421658
1127,93.31581254502208
1128,93.35682480658515
1129,93.41062356553078
1130,93.35433357284009
1131,93.39891236336805
1132,93.39616242559363
1133,93.33764795523736
1134,93.3959166632349
1135,93.30649274413547
1136,93.28302353708222
1137,93.29013004996123
1138,93.30062642584811
1139,93.39189512245908
1140,93.39033001294484
1141,93.20522713207193
1142,93.17276961913788
1143,93.16816162056881
1144,92.95803302091353
1145,92.96010545177288
1146,92.90827047259198
1147,92.89616921957744
1148,92.72152920245274
1149,92.66906250787898
1150,92.661922373428
1151,92.77595430038238
1152,92.63153725999507
1153,92.77898871243269
1154,92.98061793480187
1155,93.0969328135815
1156,93.16764424987558
1157,93.04840701552102
1158,93.06251928670099
1159,93.17987123615177
1160,93.04207507725928
1161,93.11103457315822
1162,93.14600848540042
1163,93.13000324939468
1164,93.16002449184396
1165,93.10897024414666
1166,93.09706786785635
1167,93.16293834190004
1168,93.27046066601373
1169,93.26436983861258
1170,93.27802479406562
1171,93.34107730302468
1172,93.33214640720882
1173,93.31714432342724
1174,93.26132426414286
1175,93.11420475579415
1176,93.14452282197445
1177,93.22336037653542
1178,93.21268956670825
1179,93.25233607106723
1180,93.2482841647721
1181,93.31202720992424
1182,93.35865696387096
1183,93.3595891762256
1184,93.26333147928642
1185,93.29783590928999
1186,93.42442894030012
1187,93.53018403620322
1188,93.4766909617411
1189,93.41742723570553
1190,93.46749802789721
1191,93.53029601927388
1192,93.64723832009184
1193,93.62558475761433
1194,93.72302447838992
1195,93.72233127733479
1196,93.86843447890354
1197,93.7393989418371
1198,93.67724860456596
1199,93.73314481569483
1200,93.72118947019032
1201,93.74582029193189
1202,93.87805740503583
1203,93.86693182866978
1204,93.96570283800382
1205,93.82810645687078
1206,93.87963618328949
1207,93.90319066827085
1208,93.97280509724703
1209,94.08433174143406
1210,94.04637906739903
1211,93.97469546604466
1212,93.8690656638471
1213,93.72821406274593
1214,93.70043831908465
1215,93.59616553999695
1216,93.59988822320608
1217,93.67359021956153
1218,93.58022940448346
1219,93.55873874021118
1220,93.59482942684946
1221,93.57837082865854
1222,93.59233864614713
1223,93.60444688848675
1224,93.51521804863678
1225,93.50351692983028
1226,93.4272887986969
1227,93.45567075679953
1228,93.35510386296346
1229,93.36301032639702
1230,93.23209571679469
1231,93.21627531513472
1232,92.94947921628949
1233,92.95913476224432
1234,92.97664633849875
1235,92.93770202564994
1236,92.9741116897455
1237,92.97769150051697
1238,92.93383926049268
1239,92.94924652078969
1240,92.98855757153932
1241,93.05675023478759
1242,93.10100839599116
1243,93.0704646480567
1244,93.1024234808494
1245,92.9490622575022
1246,92.92652669282853
1247,93.04431599059404
1248,92.99059941634681
1249,93.01920305244697
1250,93.0064730397772
1251,92.88634681794507
1252,93.01902331517884
1253,93.02302838926131
1254,93.0909221084018
1255,93.11861358678347
1256,93.06812376039943
1257,93.08987321053839
1258,93.06868856174515
1259,93.04701385179798
1260,93.04209503590246
1261,93.00313636900152
1262,92.92317691328455
1263,92.90980700606245
1264,92.82592010408446
1265,92.88396715220719
1266,92.94948971778868
1267,92.9788455433959
1268,92.94997269179856
1269,92.88354333723571
1270,93.00625478740575
1271,93.12681681461238
1272,93.06964302965446
1273,93.11746552348977
1274,93.04858659932978
1275,92.96568616081156
1276,92.9827900575406
1277,92.99375301583609
1278,92.96485624210428
1279,92.98825567875093
1280,92.89597905590733
1281,92.98808266163036
1282,93.02300871674714
1283,93.05721936605937
1284,93.14865631386643
1285,93.15760414970397
1286,93.26810656631801
1287,93.23191815860433
1288,93.15900690030374
1289,93.18915043908169
1290,93.21921210000251
1291,93.13610887710706
1292,93.19137186221411
1293,93.16107107092097
1294,93.29258967447304
1295,93.20183943254477
1296,93.25078472796994
1297,93.27982574547033
1298,93.1714938473172
1299,93.12696212497775
1300,93.00878555043533
1301,92.99105124028657
1302,93.04290089923613
1303,92.94920267633422
1304,93.04598963825914
1305,93.05100077996022
1306,93.13160259146156
1307,93.43609473784494
1308,93.40048928419695
1309,93.51419359714728
1310,93.40946738565232
1311,93.22258685577006
1312,93.17418536067667
1313,93.37316794465517
1314,93.40372480071188
1315,93.5222219194935
1316,93.50747170001073
1317,93.57967821000749
1318,93.56640034475299
1319,93.67383195699867
1320,93.65473614328727
1321,93.6205629450437
1322,93.63757875327966
1323,93.60612271169542
1324,93.40131628200503
1325,93.47742295118628
1326,93.35768703708104
1327,93.18446387650982
1328,93.1675149101734
1329,93.22266682240037
1330,93.20190435467472
1331,93.29938020529302
1332,93.17862547863702
1333,93.13269700255836
1334,93.1056893842275
1335,93.0421687182167
1336,93.2253789560337
1337,93.27144564284147
1338,93.3246111564587
1339,93.31427676992442
1340,93.43177764265432
1341,93.56277554188144
1342,93.44616103600686
1343,93.46349522191151
1344,93.64436489650522
1345,93.56602311550829
1346,93.6974572387787
1347,93.81789694270347
1348,93.8020509941604
1349,93.75070231921393
1350,93.63746091631398
1351,93.787124270571
1352,93.65151678470458
1353,93.69347261013671
1354,93.70970186338717
1355,93.75492014563396
1356,93.6278355858083
1357,93.73398415763289
1358,93.80816761225998
1359,93.79422650140114
1360,93.82903996082788
1361,93.77113701157052
1362,93.81710811099248
