,Timestep,Asset Price,Asset Vol
464,465,76.98866199374233,0.04048520812343438
465,466,76.9720790661828,0.04057372901881285
466,467,77.046332578566,0.04041132254884059
467,468,76.98773494365952,0.040426023553246905
468,469,77.03363357303952,0.04048460257026503
469,470,77.11458003247178,0.040446822492208115
470,471,77.13580091067891,0.04031813609023415
471,472,77.20769018264369,0.039972337748853025
472,473,77.13731070929242,0.04026296156953841
473,474,77.20614472728234,0.0399920904227351
474,475,77.25469364366899,0.039861157827374635
475,476,77.15759785606012,0.040015046872503145
476,477,77.20066893287887,0.03984516744341469
477,478,77.23004396087211,0.04000547516295884
478,479,77.26781012169323,0.03987952483206331
479,480,77.23546623640522,0.03974223435941582
480,481,77.26747924871691,0.039760902735048384
481,482,77.32324998183077,0.03969958723409851
482,483,77.34887709406588,0.039665872688684115
483,484,77.36333744865965,0.03944059175660849
484,485,77.51320326559745,0.03914165047302737
485,486,77.51461078769434,0.03922017611347323
486,487,77.50958783721072,0.03916029839510934
487,488,77.46787998107646,0.03924377832494851
488,489,77.4057176840208,0.03931539244397097
489,490,77.47254665649852,0.0392290989676049
490,491,77.59027133042255,0.03892585927664051
491,492,77.4722802693137,0.03916682077664611
492,493,77.45447623277032,0.03923458045589915
493,494,77.37895736775673,0.039379516712759854
494,495,77.36338113228527,0.039529059911197
495,496,77.29653240961187,0.03961505918861951
496,497,77.37334982514805,0.039647167548000746
497,498,77.40575911108705,0.03947186508180635
498,499,77.5076211644213,0.03925850067296016
499,500,99.49845614445272,0.03951402557655947
500,501,99.55471567875577,0.03943085430524635
501,502,99.46047971191457,0.03952464543153564
502,503,99.48941726592419,0.03949673192376766
503,504,99.49387912343198,0.03960388589053276
504,505,99.38753406440895,0.03982714190909119
505,506,99.22899720329964,0.03994777551025334
506,507,99.30925021010209,0.039805173360757645
507,508,99.30000783748608,0.03979143733929393
508,509,99.35437441644217,0.03969573908334325
509,510,99.38362076095578,0.03962942824471189
510,511,99.39053063759027,0.039654129779032404
511,512,99.42386222119863,0.03959959250817128
512,513,99.49946717061121,0.03960549044104801
513,514,99.58010236844764,0.03942418968559535
514,515,99.71480604258277,0.0392335123488724
515,516,99.7823257202732,0.03912244745059972
516,517,99.7956533106613,0.039172907306219924
517,518,99.77816491145035,0.039186546120945215
518,519,99.72741237109663,0.0392623316429737
519,520,99.68692857518806,0.039270165584675006
520,521,99.76091871336716,0.03902689378650589
521,522,99.73366208449865,0.03905056854328237
522,523,99.68022218750545,0.039382873011445156
523,524,99.73062746700859,0.03929875327508362
524,525,99.78953561791134,0.039198655194548696
525,526,99.74288591941206,0.03936112606244744
526,527,99.72713292999437,0.03933818790648179
527,528,99.76845506702655,0.0392305775630045
528,529,99.76319547026566,0.03921926032130505
529,530,99.77164565669291,0.039088148828151044
530,531,99.74954759772784,0.038968951493626794
531,532,99.81758187130617,0.03880243638871058
532,533,99.82778152218931,0.03893341072325608
533,534,99.67975358431278,0.039349827989244524
534,535,99.71825536762651,0.039253957486282326
535,536,99.74092820512996,0.03924729957397742
536,537,99.83295914987589,0.0391005152650357
537,538,99.99964486660336,0.03875655317507924
538,539,100.07592161055773,0.038725252313435786
539,540,100.07258921797802,0.038580151473237956
540,541,99.9329329703246,0.038654375266616435
541,542,99.89538355337129,0.0386156467235828
542,543,99.86004143800977,0.038782312205230964
543,544,99.89838030039564,0.038781187076018096
544,545,100.02803896604458,0.038551425987242025
545,546,99.95513503775653,0.03858437030497807
546,547,99.87276371240459,0.03841252673873083
547,548,99.89088676000308,0.038200118373585286
548,549,99.75658551452273,0.038431748746881184
549,550,99.7024879189394,0.038591185144013856
550,551,99.62060237461273,0.03866413947125738
551,552,99.6433856642985,0.038465300724411074
552,553,99.66285165497581,0.03833310465867877
553,554,99.7796725468064,0.03803205677786335
554,555,99.90314501316746,0.03789392898969403
555,556,99.79527873399263,0.03802164045120583
556,557,99.76679518158367,0.03778599026844569
557,558,99.77625408057156,0.037785981219153844
558,559,99.85154067080381,0.03754740533019849
559,560,99.87258883891317,0.037560970860214815
560,561,99.86466553380446,0.037666076987227404
561,562,99.88360510028487,0.037527122462487156
562,563,99.84054283239607,0.03764202816345921
563,564,99.80985684667684,0.03772368581049386
564,565,99.86188878671231,0.03763552448420123
565,566,99.84798820446393,0.03758668506857572
566,567,99.67672921356527,0.03795577932438956
567,568,99.5498199444134,0.038040845380489935
568,569,99.44453867048274,0.038263886207901186
569,570,99.5661415630107,0.03803697087028039
570,571,99.46952111061417,0.038242255753218955
571,572,99.28637248064616,0.038436970921094916
572,573,99.13521735657203,0.03857047047438123
573,574,99.13178281293811,0.03858895567697183
574,575,99.32958443318746,0.038350183629115034
575,576,99.34296084789374,0.038255236230920545
576,577,99.32024801071795,0.038293945812911026
577,578,99.25987230738473,0.03843781604674213
578,579,99.30251394963176,0.03839646254279254
579,580,99.26050382369506,0.03851336261314181
580,581,99.18114702589375,0.03866466791606026
581,582,99.09471203362618,0.038614096946967214
582,583,99.14117393504958,0.0384254794904596
583,584,99.10315919613919,0.038425324339767815
584,585,99.0357238015332,0.0384192610650534
585,586,98.9394248968249,0.0384885196769532
586,587,98.81398720065059,0.03873196746231641
587,588,98.73654555397509,0.039135008014798967
588,589,98.74450284708493,0.03910465294678365
589,590,98.70676186231464,0.03925147877064848
590,591,98.65383881425608,0.039517151690179386
591,592,98.63535706502057,0.03966084619416151
592,593,98.53080561203726,0.039950239415681064
593,594,98.62790556702015,0.039828970313920666
594,595,98.66102811488294,0.03965782240022507
595,596,98.74240688846723,0.039496647136865425
596,597,98.8014832344789,0.039427187205650305
597,598,98.64752922936727,0.03944612066042699
598,599,98.75342561003966,0.03921909491683962
599,600,98.70504893129487,0.03954678332023484
600,601,98.71458061814393,0.03955170910904089
601,602,98.64748166700643,0.039594835097581195
602,603,98.78678877320812,0.03942181022346043
603,604,98.67101433727575,0.03951039533307379
604,605,98.78373903372771,0.0395349269307967
605,606,98.66816691252647,0.03972241697350197
606,607,98.57977566518534,0.03984723848210358
607,608,98.65164024453401,0.039665900880306824
608,609,98.59313985951788,0.039674625719720934
609,610,98.49558474240855,0.03985653177696527
610,611,98.47410931127551,0.03989940777539784
611,612,98.43628570317367,0.04006129523095673
612,613,98.51103631995099,0.03981867527736584
613,614,98.52599349790461,0.03970176662479108
614,615,98.51641395608364,0.039847593240401165
615,616,98.37507078346394,0.039931050006684905
616,617,98.3401706466303,0.0401260140627058
617,618,98.33609739594051,0.04006512980160821
618,619,98.34632541600024,0.0401490364547305
619,620,98.36160221618668,0.04032558417546624
620,621,98.39190876026882,0.040314847058456546
621,622,98.21036457003584,0.04052419539518499
622,623,98.07571313114445,0.0406883279068136
623,624,98.08703321851998,0.04071164127681648
624,625,98.10037693791321,0.04069587208753025
625,626,98.13892002759063,0.04051706092239402
626,627,98.01115271648534,0.040657683620821505
627,628,98.13869886233897,0.04054651187656125
628,629,98.09296342906488,0.04060930418579163
629,630,97.9850067001541,0.04078097096447555
630,631,98.03006434703204,0.04066404382412692
631,632,97.85516358104029,0.04084382554215312
632,633,97.88057001946656,0.040967940572905565
633,634,97.92534725116909,0.040889959756226744
634,635,98.05624977936456,0.04073745007147668
635,636,98.2013703610523,0.040487538190045386
636,637,98.18481938211367,0.040621801342064175
637,638,98.17964779930423,0.04058008186342204
638,639,98.1028746374465,0.04057098178909662
639,640,97.95687091410097,0.0408720595318129
640,641,97.9475582313656,0.04084327423473471
641,642,97.95045592395408,0.04108868161858591
642,643,97.94890564042284,0.04115828042812079
643,644,97.77658355272003,0.041493646349521
644,645,97.88680931199377,0.04120476392137556
645,646,97.92348590800094,0.04127905889982725
646,647,97.96260655357649,0.041117272723679404
647,648,97.97266924084666,0.04114424172883041
648,649,97.91378121294225,0.04129581925264308
649,650,98.02991213450245,0.04141891377553144
650,651,98.03584366213094,0.041393351357246776
651,652,98.02881233494607,0.04128013413663961
652,653,97.97957761423872,0.04154939877918347
653,654,97.98174472329939,0.04158816284687646
654,655,97.92270903587752,0.04187322259170015
655,656,97.98015529306008,0.04155597008174231
656,657,98.05647570207653,0.04128155280207018
657,658,97.99131811522356,0.04127099006179999
658,659,98.0237285233893,0.04141933710831453
659,660,98.06495909686208,0.04137449580618286
660,661,98.0650332865339,0.04136009683535582
661,662,98.14866501121506,0.04126676091761559
662,663,98.28986370002107,0.04116154834075969
663,664,98.19955535083128,0.04131068696521517
664,665,98.08530569971816,0.04150272981301868
